trade_no,timestamp,timestamp_kst,direction,gross_return,net_return,pnl_amount,capital_before,capital_after,exit_type,exit_timestamp,exit_timestamp_kst
171,1637938800000,2021-11-27 00:00,long,-0.0008612940331054197,-0.0016612940331054197,-16.452040253257106,9903.147742307649,9886.695702054392,fixed_4h,,
172,1637946000000,2021-11-27 02:00,short,0.00314602660220209,0.00234602660220209,23.194451124896673,9886.695702054392,9909.890153179289,fixed_4h,,
173,1637953200000,2021-11-27 04:00,long,-0.013518559152305598,-0.014318559152305598,-141.89534835114844,9909.890153179289,9767.99480482814,fixed_4h,,
174,1638003600000,2021-11-27 18:00,long,0.0075128474209436025,0.006712847420943602,65.57105873338108,9767.99480482814,9833.565863561522,fixed_4h,,
175,1638007200000,2021-11-27 19:00,short,-0.00021674502856483535,-0.0010167450285648353,-9.99822920484105,9833.565863561522,9823.567634356681,fixed_4h,,
176,1638010800000,2021-11-27 20:00,long,0.005195185153077819,0.004395185153077819,43.176398616780276,9823.567634356681,9866.744032973462,fixed_4h,,
177,1638025200000,2021-11-28 00:00,short,-0.0006309244217566068,-0.0014309244217566067,-14.118565000003,9866.744032973462,9852.62546797346,fixed_4h,,
178,1638028800000,2021-11-28 01:00,long,-0.011889025200657266,-0.012689025200657266,-125.02021285575282,9852.62546797346,9727.605255117707,fixed_4h,,
179,1638057600000,2021-11-28 09:00,short,0.012640779698583904,0.011840779698583903,115.18243082063584,9727.605255117707,9842.787685938343,fixed_4h,,
180,1638061200000,2021-11-28 10:00,long,0.002697182716004498,0.0018971827160044982,18.673566675064137,9842.787685938343,9861.461252613408,fixed_4h,,
181,1638064800000,2021-11-28 11:00,short,-0.0018996508081376984,-0.0026996508081376983,-26.622501840036385,9861.461252613408,9834.838750773371,fixed_4h,,
182,1638068400000,2021-11-28 12:00,long,0.007771053760174507,0.006971053760174506,68.55918965428866,9834.838750773371,9903.39794042766,fixed_4h,,
